Make,ExposureTime,DateOriginal,TimeOriginal,Presence,Amount,Diet,Species,Year,camera,comments
Prometheus,0.05,2019:01:28,1:22:36,1,159,Herbivorous,Hippopotamus,2019,CAM_11,28
Prometheus,0.05,2019:01:28,1:22:37,1,167,Herbivorous,Hippopotamus,2019,CAM_11,30
Prometheus,0.05,2019:01:28,1:22:37,1,174,Herbivorous,Hippopotamus,2019,CAM_11,29
Prometheus,0.05,2019:01:28,1:22:41,1,171,Herbivorous,Hippopotamus,2019,CAM_11,30
Prometheus,0.05,2019:01:28,1:22:42,1,168,Herbivorous,Hippopotamus,2019,CAM_11,26
Prometheus,0.05,2019:01:28,1:22:42,1,194,Herbivorous,Hippopotamus,2019,CAM_11,29
Prometheus,0.05,2019:01:29,4:33:29,1,209,Herbivorous,Hippopotamus,2019,CAM_11,30
Prometheus,0.05,2019:01:29,4:33:29,1,241,Herbivorous,Hippopotamus,2019,CAM_11,30
Prometheus,0.05,2019:01:29,4:33:30,1,269,Herbivorous,Hippopotamus,2019,CAM_11,30
Prometheus,0.05,2019:01:29,4:33:45,1,296,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:01:29,4:33:46,1,334,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:01:29,4:33:46,1,375,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:01:29,4:33:50,1,386,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:01:29,4:33:51,1,345,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:01:29,4:33:51,1,248,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.033333333,2019:01:29,4:34:25,1,279,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.033333333,2019:01:29,4:34:25,1,319,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.033333333,2019:01:29,4:34:26,1,318,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.05,2019:01:30,3:28:29,1,328,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.05,2019:01:30,3:28:29,1,362,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.05,2019:01:30,3:28:29,1,428,Herbivorous,Hippopotamus,2019,CAM_11,36
Prometheus,0.05,2019:01:30,3:28:45,1,491,Herbivorous,Hippopotamus,2019,CAM_11,29
Prometheus,0.05,2019:01:30,3:28:45,1,573,Herbivorous,Hippopotamus,2019,CAM_11,27
Prometheus,0.05,2019:01:30,3:28:45,1,730,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:01:30,23:28:24,1,890,Herbivorous,Hippopotamus,2019,CAM_11,29
Prometheus,0.05,2019:01:30,23:28:24,1,945,Herbivorous,Hippopotamus,2019,CAM_11,28
Prometheus,0.05,2019:01:30,23:28:24,1,864,Herbivorous,Hippopotamus,2019,CAM_11,35
Prometheus,0.05,2019:01:30,23:28:29,1,949,Herbivorous,Hippopotamus,2019,CAM_11,41
Prometheus,0.05,2019:01:30,23:28:30,1,1153,Herbivorous,Hippopotamus,2019,CAM_11,28
Prometheus,0.05,2019:01:30,23:28:30,1,1465,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.000358423,2019:02:01,15:18:09,1,1837,Herbivorous,Impala,2019,CAM_11,27
Prometheus,0.000358423,2019:02:01,15:18:09,1,1675,Herbivorous,Impala,2019,CAM_11,29
Prometheus,0.000358423,2019:02:01,15:18:09,1,643,Herbivorous,Impala,2019,CAM_11,31
Prometheus,0.004310345,2019:02:03,11:58:36,1,865,Herbivorous,Hippopotamus,2019,CAM_11,35
Prometheus,0.004310345,2019:02:03,11:58:36,1,730,Herbivorous,Hippopotamus,2019,CAM_11,30
Prometheus,0.004310345,2019:02:03,11:58:36,1,879,Herbivorous,Hippopotamus,2019,CAM_11,28
Prometheus,0.00152439,2019:02:03,11:58:46,1,666,Herbivorous,Hippopotamus,2019,CAM_11,26
Prometheus,0.00152439,2019:02:03,11:58:47,1,116,Herbivorous,Hippopotamus,2019,CAM_11,29
Prometheus,0.00152439,2019:02:03,11:58:47,1,114,Herbivorous,Hippopotamus,2019,CAM_11,36
Prometheus,0.033333333,2019:02:03,21:19:46,1,129,Herbivorous,Hippopotamus,2019,CAM_11,27
Prometheus,0.033333333,2019:02:03,21:19:47,1,191,Herbivorous,Hippopotamus,2019,CAM_11,28
Prometheus,0.033333333,2019:02:03,21:19:47,1,225,Herbivorous,Hippopotamus,2019,CAM_11,35
Prometheus,0.05,2019:02:03,21:19:52,1,268,Herbivorous,Hippopotamus,2019,CAM_11,29
Prometheus,0.05,2019:02:03,21:19:53,1,274,Herbivorous,Hippopotamus,2019,CAM_11,27
Prometheus,0.05,2019:02:03,21:19:53,1,330,Herbivorous,Hippopotamus,2019,CAM_11,28
Prometheus,0.05,2019:02:03,21:20:12,1,401,Herbivorous,Hippopotamus,2019,CAM_11,28
Prometheus,0.05,2019:02:03,21:20:13,1,442,Herbivorous,Hippopotamus,2019,CAM_11,34
Prometheus,0.05,2019:02:03,21:20:13,1,553,Herbivorous,Hippopotamus,2019,CAM_11,35
Prometheus,0.05,2019:02:03,22:33:48,1,566,Herbivorous,Hippopotamus,2019,CAM_11,28
Prometheus,0.05,2019:02:03,22:33:48,1,569,Herbivorous,Hippopotamus,2019,CAM_11,29
Prometheus,0.05,2019:02:03,22:33:48,1,588,Herbivorous,Hippopotamus,2019,CAM_11,27
Prometheus,0.05,2019:02:04,0:01:36,1,500,Herbivorous,Hippopotamus,2019,CAM_11,30
Prometheus,0.05,2019:02:04,0:01:37,1,364,Herbivorous,Hippopotamus,2019,CAM_11,36
Prometheus,0.05,2019:02:04,0:01:37,1,395,Herbivorous,Hippopotamus,2019,CAM_11,26
Prometheus,0.033333333,2019:02:04,0:01:42,1,520,Herbivorous,Hippopotamus,2019,CAM_11,29
Prometheus,0.033333333,2019:02:04,0:01:43,1,562,Herbivorous,Hippopotamus,2019,CAM_11,30
Prometheus,0.033333333,2019:02:04,0:01:43,1,556,Herbivorous,Hippopotamus,2019,CAM_11,30
Prometheus,0.05,2019:02:04,2:17:30,1,641,Herbivorous,Hippopotamus,2019,CAM_11,30
Prometheus,0.05,2019:02:04,2:17:30,1,660,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:04,2:17:30,1,758,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:04,2:17:35,1,732,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:04,2:17:36,1,718,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:04,2:17:36,1,773,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:04,4:28:08,1,731,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:04,4:28:08,1,774,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:04,4:28:09,1,827,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.041666667,2019:02:04,4:28:21,1,808,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.041666667,2019:02:04,4:28:22,1,724,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.041666667,2019:02:04,4:28:22,1,629,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.05,2019:02:04,4:28:37,1,589,Herbivorous,Hippopotamus,2019,CAM_11,36
Prometheus,0.05,2019:02:04,4:28:37,1,861,Herbivorous,Hippopotamus,2019,CAM_11,29
Prometheus,0.05,2019:02:04,4:28:37,1,243,Herbivorous,Hippopotamus,2019,CAM_11,27
Prometheus,0.05,2019:02:04,4:28:42,1,250,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:04,4:28:42,1,265,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:04,4:28:43,1,273,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.008333333,2019:02:04,8:35:19,1,334,Herbivorous,Elephant,2019,CAM_11,38
Prometheus,0.008333333,2019:02:04,8:35:19,1,381,Herbivorous,Elephant,2019,CAM_11,31
Prometheus,0.008333333,2019:02:04,8:35:20,1,390,Herbivorous,Elephant,2019,CAM_11,28
Prometheus,0.006711409,2019:02:04,8:35:23,1,433,Herbivorous,Elephant,2019,CAM_11,31
Prometheus,0.006711409,2019:02:04,8:35:23,1,453,Herbivorous,Elephant,2019,CAM_11,30
Prometheus,0.006711409,2019:02:04,8:35:23,1,496,Herbivorous,Elephant,2019,CAM_11,34
Prometheus,0.008333333,2019:02:04,8:36:19,1,499,Herbivorous,Elephant,2019,CAM_11,37
Prometheus,0.008333333,2019:02:04,8:36:20,1,476,Herbivorous,Elephant,2019,CAM_11,31
Prometheus,0.008333333,2019:02:04,8:36:20,1,457,Herbivorous,Elephant,2019,CAM_11,31
Prometheus,0.05,2019:02:04,23:07:07,1,456,Herbivorous,Hippopotamus,2019,CAM_11,39
Prometheus,0.05,2019:02:04,23:07:07,1,422,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:04,23:07:08,1,424,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:04,23:07:13,1,379,Herbivorous,Hippopotamus,2019,CAM_11,35
Prometheus,0.05,2019:02:04,23:07:14,1,390,Herbivorous,Hippopotamus,2019,CAM_11,30
Prometheus,0.05,2019:02:04,23:07:14,1,408,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:07,0:21:10,1,412,Canivorous,Hyena,2019,CAM_11,36
Prometheus,0.05,2019:02:07,0:21:10,1,239,Canivorous,Hyena,2019,CAM_11,32
Prometheus,0.05,2019:02:07,0:21:10,1,247,Canivorous,Hyena,2019,CAM_11,31
Prometheus,0.05,2019:02:07,2:18:19,1,150,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.05,2019:02:07,2:18:19,1,103,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.05,2019:02:07,2:18:19,1,86,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:07,2:18:23,1,86,Herbivorous,Hippopotamus,2019,CAM_11,33
Prometheus,0.05,2019:02:07,2:18:23,1,99,Herbivorous,Hippopotamus,2019,CAM_11,38
Prometheus,0.05,2019:02:07,2:18:24,1,156,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:07,2:18:35,1,173,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.05,2019:02:07,2:18:35,1,167,Herbivorous,Hippopotamus,2019,CAM_11,36
Prometheus,0.05,2019:02:07,2:18:35,1,180,Herbivorous,Hippopotamus,2019,CAM_11,36
Prometheus,0.05,2019:02:07,2:25:55,1,150,Herbivorous,Elephant,2019,CAM_11,33
Prometheus,0.05,2019:02:07,2:25:56,1,157,Herbivorous,Elephant,2019,CAM_11,36
Prometheus,0.05,2019:02:07,2:25:56,1,108,Herbivorous,Elephant,2019,CAM_11,31
Prometheus,0.033333333,2019:02:07,2:26:06,1,134,Herbivorous,Elephant,2019,CAM_11,30
Prometheus,0.033333333,2019:02:07,2:26:07,1,155,Herbivorous,Elephant,2019,CAM_11,37
Prometheus,0.033333333,2019:02:07,2:26:07,1,177,Herbivorous,Elephant,2019,CAM_11,31
Prometheus,0.033333333,2019:02:07,2:26:13,1,207,Herbivorous,Elephant,2019,CAM_11,32
Prometheus,0.033333333,2019:02:07,2:26:14,1,236,Herbivorous,Elephant,2019,CAM_11,34
Prometheus,0.033333333,2019:02:07,2:26:14,1,259,Herbivorous,Elephant,2019,CAM_11,36
Prometheus,0.05,2019:02:07,2:26:18,1,277,Herbivorous,Elephant,2019,CAM_11,31
Prometheus,0.05,2019:02:07,2:26:18,1,338,Herbivorous,Elephant,2019,CAM_11,30
Prometheus,0.05,2019:02:07,2:26:18,1,340,Herbivorous,Elephant,2019,CAM_11,37
Prometheus,0.05,2019:02:07,21:14:36,1,370,Herbivorous,Hippopotamus,2019,CAM_11,29
Prometheus,0.05,2019:02:07,21:14:37,1,379,Herbivorous,Hippopotamus,2019,CAM_11,29
Prometheus,0.05,2019:02:07,21:14:37,1,528,Herbivorous,Hippopotamus,2019,CAM_11,28
Prometheus,0.05,2019:02:07,21:14:42,1,536,Herbivorous,Hippopotamus,2019,CAM_11,28
Prometheus,0.05,2019:02:07,21:14:42,1,523,Herbivorous,Hippopotamus,2019,CAM_11,27
Prometheus,0.05,2019:02:07,21:14:42,1,486,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:07,22:00:18,1,458,Herbivorous,Elephant,2019,CAM_11,33
Prometheus,0.05,2019:02:07,22:00:19,1,428,Herbivorous,Elephant,2019,CAM_11,37
Prometheus,0.05,2019:02:07,22:00:19,1,413,Herbivorous,Elephant,2019,CAM_11,27
Prometheus,0.05,2019:02:07,22:00:49,1,154,Herbivorous,Elephant,2019,CAM_11,29
Prometheus,0.05,2019:02:07,22:00:49,1,162,Herbivorous,Elephant,2019,CAM_11,34
Prometheus,0.05,2019:02:07,22:00:49,1,182,Herbivorous,Elephant,2019,CAM_11,28
Prometheus,0.033333333,2019:02:07,22:00:55,1,218,Herbivorous,Elephant,2019,CAM_11,31
Prometheus,0.033333333,2019:02:07,22:00:55,1,240,Herbivorous,Elephant,2019,CAM_11,34
Prometheus,0.033333333,2019:02:07,22:00:55,1,279,Herbivorous,Elephant,2019,CAM_11,41
Prometheus,0.033333333,2019:02:07,22:00:58,1,258,Herbivorous,Elephant,2019,CAM_11,30
Prometheus,0.033333333,2019:02:07,22:00:58,1,271,Herbivorous,Elephant,2019,CAM_11,30
Prometheus,0.033333333,2019:02:07,22:00:58,1,298,Herbivorous,Elephant,2019,CAM_11,35
Prometheus,0.033333333,2019:02:07,22:01:02,1,375,Herbivorous,Elephant,2019,CAM_11,39
Prometheus,0.033333333,2019:02:07,22:01:02,1,426,Herbivorous,Elephant,2019,CAM_11,29
Prometheus,0.033333333,2019:02:07,22:01:03,1,364,Herbivorous,Elephant,2019,CAM_11,31
Prometheus,0.05,2019:02:07,22:01:22,1,346,Herbivorous,Elephant,2019,CAM_11,33
Prometheus,0.05,2019:02:07,22:01:22,1,333,Herbivorous,Elephant,2019,CAM_11,38
Prometheus,0.05,2019:02:07,22:01:22,1,265,Herbivorous,Elephant,2019,CAM_11,31
Prometheus,0.05,2019:02:07,22:01:26,1,256,Herbivorous,Elephant,2019,CAM_11,28
Prometheus,0.05,2019:02:07,22:01:26,1,345,Herbivorous,Elephant,2019,CAM_11,34
Prometheus,0.05,2019:02:07,22:01:27,1,260,Herbivorous,Elephant,2019,CAM_11,39
Prometheus,0.033333333,2019:02:07,22:01:42,1,238,Herbivorous,Elephant,2019,CAM_11,30
Prometheus,0.033333333,2019:02:07,22:01:42,1,235,Herbivorous,Elephant,2019,CAM_11,30
Prometheus,0.033333333,2019:02:07,22:01:43,1,292,Herbivorous,Elephant,2019,CAM_11,34
Prometheus,0.05,2019:02:07,22:01:58,1,240,Herbivorous,Elephant,2019,CAM_11,36
Prometheus,0.05,2019:02:07,22:01:58,1,266,Herbivorous,Elephant,2019,CAM_11,32
Prometheus,0.05,2019:02:07,22:01:59,1,289,Herbivorous,Elephant,2019,CAM_11,34
Prometheus,0.05,2019:02:07,22:02:11,1,245,Herbivorous,Elephant,2019,CAM_11,38
Prometheus,0.05,2019:02:07,22:02:11,1,251,Herbivorous,Elephant,2019,CAM_11,31
Prometheus,0.05,2019:02:07,22:02:11,1,311,Herbivorous,Elephant,2019,CAM_11,31
Prometheus,0.05,2019:02:07,22:02:30,1,271,Herbivorous,Elephant,2019,CAM_11,36
Prometheus,0.05,2019:02:07,22:02:30,1,279,Herbivorous,Elephant,2019,CAM_11,31
Prometheus,0.05,2019:02:07,22:02:30,1,272,Herbivorous,Elephant,2019,CAM_11,33
Prometheus,0.05,2019:02:07,22:02:35,1,273,Herbivorous,Elephant,2019,CAM_11,28
Prometheus,0.05,2019:02:07,22:02:35,1,311,Herbivorous,Elephant,2019,CAM_11,32
Prometheus,0.05,2019:02:07,22:02:35,1,292,Herbivorous,Elephant,2019,CAM_11,35
Prometheus,0.041666667,2019:02:07,22:02:51,1,353,Herbivorous,Elephant,2019,CAM_11,30
Prometheus,0.041666667,2019:02:07,22:02:51,1,273,Herbivorous,Elephant,2019,CAM_11,32
Prometheus,0.041666667,2019:02:07,22:02:52,1,306,Herbivorous,Elephant,2019,CAM_11,40
Prometheus,0.05,2019:02:08,21:02:08,1,326,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.05,2019:02:08,21:02:08,1,425,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:08,21:02:08,1,520,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.041666667,2019:02:08,21:02:19,1,451,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.041666667,2019:02:08,21:02:20,1,453,Herbivorous,Hippopotamus,2019,CAM_11,34
Prometheus,0.041666667,2019:02:08,21:02:20,1,510,Herbivorous,Hippopotamus,2019,CAM_11,39
Prometheus,0.041666667,2019:02:08,21:02:31,1,490,Herbivorous,Hippopotamus,2019,CAM_11,30
Prometheus,0.041666667,2019:02:08,21:02:31,1,511,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.041666667,2019:02:08,21:02:32,1,505,Herbivorous,Hippopotamus,2019,CAM_11,37
Prometheus,0.05,2019:02:08,21:02:35,1,441,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.05,2019:02:08,21:02:36,1,448,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:08,21:02:36,1,490,Herbivorous,Hippopotamus,2019,CAM_11,39
Prometheus,0.05,2019:02:08,21:02:45,1,498,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.05,2019:02:08,21:02:46,1,496,Herbivorous,Hippopotamus,2019,CAM_11,30
Prometheus,0.05,2019:02:08,21:02:46,1,449,Herbivorous,Hippopotamus,2019,CAM_11,33
Prometheus,0.05,2019:02:09,0:24:59,1,489,Herbivorous,Hippopotamus,2019,CAM_11,40
Prometheus,0.05,2019:02:09,0:24:59,1,122,Herbivorous,Hippopotamus,2019,CAM_11,32
Prometheus,0.05,2019:02:09,0:25:00,1,152,Herbivorous,Hippopotamus,2019,CAM_11,31
Prometheus,0.041666667,2019:02:09,0:25:04,1,170,Herbivorous,Hippopotamus,2019,CAM_11,28
Prometheus,0.041666667,2019:02:09,0:25:04,1,161,Herbivorous,Hippopotamus,2019,CAM_11,28
Prometheus,0.041666667,2019:02:09,0:25:05,1,198,Herbivorous,Hippopotamus,2019,CAM_11,28
Prometheus,0.05,2019:02:09,0:25:08,1,214,Herbivorous,Hippopotamus,2019,CAM_11,44
Prometheus,0.05,2019:02:09,0:25:08,1,216,Herbivorous,Hippopotamus,2019,CAM_11,30
Prometheus,0.05,2019:02:09,0:25:08,1,251,Herbivorous,Hippopotamus,2019,CAM_11,28
Prometheus,0.008333333,2019:02:09,7:40:56,1,294,Herbivorous,Buffalo,2019,CAM_11,30
Prometheus,0.008333333,2019:02:09,7:40:56,1,292,Herbivorous,Buffalo,2019,CAM_11,29
Prometheus,0.008333333,2019:02:09,7:40:56,1,328,Herbivorous,Buffalo,2019,CAM_11,30
Prometheus,0.008333333,2019:02:09,7:41:08,1,320,Herbivorous,Buffalo,2019,CAM_11,26
Prometheus,0.008333333,2019:02:09,7:41:08,1,286,Herbivorous,Buffalo,2019,CAM_11,29
Prometheus,0.008333333,2019:02:09,7:41:08,1,282,Herbivorous,Buffalo,2019,CAM_11,30
Prometheus,0.008333333,2019:02:09,7:45:28,1,280,Herbivorous,Buffalo,2019,CAM_11,30
Prometheus,0.008333333,2019:02:09,7:45:28,1,253,Herbivorous,Buffalo,2019,CAM_11,30
Prometheus,0.008333333,2019:02:09,7:45:29,1,255,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,7:45:42,1,245,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,7:45:42,1,264,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,7:45:42,1,290,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,7:46:20,1,344,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,7:46:20,1,392,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,7:46:20,1,325,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,7:46:52,1,350,Herbivorous,Buffalo,2019,CAM_11,32
Prometheus,0.008333333,2019:02:09,7:46:52,1,221,Herbivorous,Buffalo,2019,CAM_11,32
Prometheus,0.008333333,2019:02:09,7:46:52,1,229,Herbivorous,Buffalo,2019,CAM_11,32
Prometheus,0.008333333,2019:02:09,7:47:08,1,200,Herbivorous,Buffalo,2019,CAM_11,32
Prometheus,0.008333333,2019:02:09,7:47:08,1,295,Herbivorous,Buffalo,2019,CAM_11,36
Prometheus,0.008333333,2019:02:09,7:47:08,1,293,Herbivorous,Buffalo,2019,CAM_11,29
Prometheus,0.008333333,2019:02:09,7:47:13,1,288,Herbivorous,Buffalo,2019,CAM_11,27
Prometheus,0.008333333,2019:02:09,7:47:13,1,278,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,7:47:13,1,265,Herbivorous,Buffalo,2019,CAM_11,29
Prometheus,0.008333333,2019:02:09,7:47:42,1,161,Herbivorous,Buffalo,2019,CAM_11,28
Prometheus,0.008333333,2019:02:09,7:47:42,1,143,Herbivorous,Buffalo,2019,CAM_11,35
Prometheus,0.008333333,2019:02:09,7:47:42,1,150,Herbivorous,Buffalo,2019,CAM_11,41
Prometheus,0.008333333,2019:02:09,7:48:08,1,159,Herbivorous,Buffalo,2019,CAM_11,28
Prometheus,0.008333333,2019:02:09,7:48:08,1,299,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,7:48:08,1,323,Herbivorous,Buffalo,2019,CAM_11,27
Prometheus,0.008333333,2019:02:09,7:48:13,1,372,Herbivorous,Buffalo,2019,CAM_11,29
Prometheus,0.008333333,2019:02:09,7:48:13,1,424,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,7:48:13,1,466,Herbivorous,Buffalo,2019,CAM_11,35
Prometheus,0.008333333,2019:02:09,7:48:16,1,547,Herbivorous,Buffalo,2019,CAM_11,30
Prometheus,0.008333333,2019:02:09,7:48:16,1,396,Herbivorous,Buffalo,2019,CAM_11,28
Prometheus,0.008333333,2019:02:09,7:48:17,1,371,Herbivorous,Buffalo,2019,CAM_11,26
Prometheus,0.008333333,2019:02:09,7:49:00,1,429,Herbivorous,Buffalo,2019,CAM_11,29
Prometheus,0.008333333,2019:02:09,7:49:00,1,468,Herbivorous,Buffalo,2019,CAM_11,36
Prometheus,0.008333333,2019:02:09,7:49:00,1,408,Herbivorous,Buffalo,2019,CAM_11,27
Prometheus,0.008333333,2019:02:09,7:49:04,1,492,Herbivorous,Buffalo,2019,CAM_11,28
Prometheus,0.008333333,2019:02:09,7:49:04,1,529,Herbivorous,Buffalo,2019,CAM_11,35
Prometheus,0.008333333,2019:02:09,7:49:04,1,575,Herbivorous,Buffalo,2019,CAM_11,29
Prometheus,0.008333333,2019:02:09,7:49:18,1,598,Herbivorous,Buffalo,2019,CAM_11,27
Prometheus,0.008333333,2019:02:09,7:49:18,1,602,Herbivorous,Buffalo,2019,CAM_11,28
Prometheus,0.008333333,2019:02:09,7:49:18,1,369,Herbivorous,Buffalo,2019,CAM_11,28
Prometheus,0.008333333,2019:02:09,7:49:35,1,391,Herbivorous,Buffalo,2019,CAM_11,34
Prometheus,0.008333333,2019:02:09,7:49:35,1,454,Herbivorous,Buffalo,2019,CAM_11,35
Prometheus,0.008333333,2019:02:09,7:49:35,1,668,Herbivorous,Buffalo,2019,CAM_11,28
Prometheus,0.008333333,2019:02:09,7:49:49,1,801,Herbivorous,Buffalo,2019,CAM_11,29
Prometheus,0.008333333,2019:02:09,7:49:50,1,777,Herbivorous,Buffalo,2019,CAM_11,27
Prometheus,0.008333333,2019:02:09,7:49:50,1,892,Herbivorous,Buffalo,2019,CAM_11,30
Prometheus,0.008333333,2019:02:09,7:49:55,1,327,Herbivorous,Buffalo,2019,CAM_11,36
Prometheus,0.008333333,2019:02:09,7:49:55,1,353,Herbivorous,Buffalo,2019,CAM_11,26
Prometheus,0.008333333,2019:02:09,7:49:56,1,400,Herbivorous,Buffalo,2019,CAM_11,29
Prometheus,0.008333333,2019:02:09,8:57:54,1,477,Herbivorous,Buffalo,2019,CAM_11,30
Prometheus,0.008333333,2019:02:09,8:57:55,1,587,Herbivorous,Buffalo,2019,CAM_11,30
Prometheus,0.008333333,2019:02:09,8:57:55,1,357,Herbivorous,Buffalo,2019,CAM_11,30
Prometheus,0.008333333,2019:02:09,8:58:05,1,316,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,8:58:05,1,286,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,8:58:05,1,325,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,8:58:09,1,501,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,8:58:10,1,536,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,8:58:10,1,551,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,8:58:13,1,681,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,8:58:13,1,692,Herbivorous,Buffalo,2019,CAM_11,32
Prometheus,0.008333333,2019:02:09,8:58:14,1,776,Herbivorous,Buffalo,2019,CAM_11,32
Prometheus,0.008333333,2019:02:09,8:58:18,1,828,Herbivorous,Buffalo,2019,CAM_11,32
Prometheus,0.008333333,2019:02:09,8:58:18,1,892,Herbivorous,Buffalo,2019,CAM_11,32
Prometheus,0.008333333,2019:02:09,8:58:18,1,857,Herbivorous,Buffalo,2019,CAM_11,36
Prometheus,0.008333333,2019:02:09,8:58:22,1,990,Herbivorous,Buffalo,2019,CAM_11,29
Prometheus,0.008333333,2019:02:09,8:58:22,1,174,Herbivorous,Buffalo,2019,CAM_11,27
Prometheus,0.008333333,2019:02:09,8:58:22,1,149,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,8:59:17,1,143,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,8:59:17,1,141,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,8:59:17,1,204,Herbivorous,Buffalo,2019,CAM_11,38
Prometheus,0.008333333,2019:02:09,8:59:28,1,254,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.008333333,2019:02:09,8:59:28,1,257,Herbivorous,Buffalo,2019,CAM_11,28
Prometheus,0.008333333,2019:02:09,8:59:29,1,279,Herbivorous,Buffalo,2019,CAM_11,31
Prometheus,0.033333333,2018:12:04,21:50:13,1,290,Canivorous,Hyena,2019,CAM_12,30
Prometheus,0.033333333,2018:12:04,21:50:16,1,281,Canivorous,Hyena,2019,CAM_12,34
Prometheus,0.033333333,2018:12:04,21:50:19,1,297,Canivorous,Hyena,2019,CAM_12,37
